danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.501,0.652,0,-6.533,1,0.0439,0.625,0,0.154,0.394,171.86,audio_features,1QlDRhJMi881B2Fi5rCWJT,spotify:track:1QlDRhJMi881B2Fi5rCWJT,https://api.spotify.com/v1/tracks/1QlDRhJMi881B2Fi5rCWJT,https://api.spotify.com/v1/audio-analysis/1QlDRhJMi881B2Fi5rCWJT,174482,4
0.496,0.652,10,-6.682,1,0.0437,0.43,6.91E-05,0.148,0.407,138.214,audio_features,5s3InSqCQd19AhOwNTPRSS,spotify:track:5s3InSqCQd19AhOwNTPRSS,https://api.spotify.com/v1/tracks/5s3InSqCQd19AhOwNTPRSS,https://api.spotify.com/v1/audio-analysis/5s3InSqCQd19AhOwNTPRSS,282200,4
0.674,0.652,8,-11.446,1,0.262,0.159,0,0.34,0.89,182.075,audio_features,5llig1g4fFLHVpyhQQXShJ,spotify:track:5llig1g4fFLHVpyhQQXShJ,https://api.spotify.com/v1/tracks/5llig1g4fFLHVpyhQQXShJ,https://api.spotify.com/v1/audio-analysis/5llig1g4fFLHVpyhQQXShJ,250307,4
0.501,0.652,0,-6.533,1,0.0439,0.625,0,0.154,0.394,171.86,audio_features,3BIIAHsOtAZkNTRWN0Q5Ae,spotify:track:3BIIAHsOtAZkNTRWN0Q5Ae,https://api.spotify.com/v1/tracks/3BIIAHsOtAZkNTRWN0Q5Ae,https://api.spotify.com/v1/audio-analysis/3BIIAHsOtAZkNTRWN0Q5Ae,174482,4
0.6,0.652,7,-8.698,1,0.147,0.273,1.42E-06,0.0946,0.618,94.936,audio_features,7un6E9cGuhDQ0uCrpVSJ3O,spotify:track:7un6E9cGuhDQ0uCrpVSJ3O,https://api.spotify.com/v1/tracks/7un6E9cGuhDQ0uCrpVSJ3O,https://api.spotify.com/v1/audio-analysis/7un6E9cGuhDQ0uCrpVSJ3O,167250,4
0.761,0.652,10,-10.501,1,0.0331,0.468,4.25E-06,0.0833,0.917,102.066,audio_features,60cjKdRaAlvAhZId3m4ScH,spotify:track:60cjKdRaAlvAhZId3m4ScH,https://api.spotify.com/v1/tracks/60cjKdRaAlvAhZId3m4ScH,https://api.spotify.com/v1/audio-analysis/60cjKdRaAlvAhZId3m4ScH,208800,4
0.739,0.652,8,-7.235,1,0.198,0.0925,3.54E-06,0.0681,0.464,85.928,audio_features,4HZwdf0PCQxyriT8EycQ6l,spotify:track:4HZwdf0PCQxyriT8EycQ6l,https://api.spotify.com/v1/tracks/4HZwdf0PCQxyriT8EycQ6l,https://api.spotify.com/v1/audio-analysis/4HZwdf0PCQxyriT8EycQ6l,201326,4
0.825,0.652,1,-2.705,1,0.132,0.0172,0.0065,0.0866,0.438,97.076,audio_features,1dnEDIOaXHoGerDxyTtOHW,spotify:track:1dnEDIOaXHoGerDxyTtOHW,https://api.spotify.com/v1/tracks/1dnEDIOaXHoGerDxyTtOHW,https://api.spotify.com/v1/audio-analysis/1dnEDIOaXHoGerDxyTtOHW,233200,4
0.63,0.652,1,-5.598,1,0.0454,0.595,0,0.491,0.772,142.044,audio_features,0Xu7ddgqDukKQhFAhsCKsY,spotify:track:0Xu7ddgqDukKQhFAhsCKsY,https://api.spotify.com/v1/tracks/0Xu7ddgqDukKQhFAhsCKsY,https://api.spotify.com/v1/audio-analysis/0Xu7ddgqDukKQhFAhsCKsY,248295,4
0.679,0.652,3,-9.256,1,0.0385,0.512,0,0.274,0.918,94.855,audio_features,7fIisRbZjOdTo1UMtONppR,spotify:track:7fIisRbZjOdTo1UMtONppR,https://api.spotify.com/v1/tracks/7fIisRbZjOdTo1UMtONppR,https://api.spotify.com/v1/audio-analysis/7fIisRbZjOdTo1UMtONppR,163283,4
0.91,0.652,1,-10.068,1,0.119,0.0482,0.0533,0.141,0.592,132.02,audio_features,1Vv5lVeLxMELTnKeP3cXSp,spotify:track:1Vv5lVeLxMELTnKeP3cXSp,https://api.spotify.com/v1/tracks/1Vv5lVeLxMELTnKeP3cXSp,https://api.spotify.com/v1/audio-analysis/1Vv5lVeLxMELTnKeP3cXSp,269091,4
0.846,0.652,1,-2.711,1,0.134,0.0153,0.00365,0.0871,0.45,96.986,audio_features,6XJoLXmZXKxI4adY2S5mtK,spotify:track:6XJoLXmZXKxI4adY2S5mtK,https://api.spotify.com/v1/tracks/6XJoLXmZXKxI4adY2S5mtK,https://api.spotify.com/v1/audio-analysis/6XJoLXmZXKxI4adY2S5mtK,234080,4
0.566,0.777,9,-7.019,0,0.0854,0.0224,0.000478,0.315,0.27,167.995,audio_features,6EuATnSedHSOrLv3jmsW1W,spotify:track:6EuATnSedHSOrLv3jmsW1W,https://api.spotify.com/v1/tracks/6EuATnSedHSOrLv3jmsW1W,https://api.spotify.com/v1/audio-analysis/6EuATnSedHSOrLv3jmsW1W,228589,3
0.583,0.777,10,-6.991,0,0.185,0.109,0.000509,0.108,0.31,190.054,audio_features,4Y7tIx7nC5eX0PpQpu8sZA,spotify:track:4Y7tIx7nC5eX0PpQpu8sZA,https://api.spotify.com/v1/tracks/4Y7tIx7nC5eX0PpQpu8sZA,https://api.spotify.com/v1/audio-analysis/4Y7tIx7nC5eX0PpQpu8sZA,263306,4
0.583,0.777,10,-6.991,0,0.185,0.109,0.000509,0.108,0.31,190.054,audio_features,1z6CcHAbPpw2R23jDJmW1T,spotify:track:1z6CcHAbPpw2R23jDJmW1T,https://api.spotify.com/v1/tracks/1z6CcHAbPpw2R23jDJmW1T,https://api.spotify.com/v1/audio-analysis/1z6CcHAbPpw2R23jDJmW1T,263306,4
0.59,0.777,4,-6.833,0,0.106,0.0548,0,0.125,0.328,74.96,audio_features,2TyENfNmMNlYBmzJGEv65X,spotify:track:2TyENfNmMNlYBmzJGEv65X,https://api.spotify.com/v1/tracks/2TyENfNmMNlYBmzJGEv65X,https://api.spotify.com/v1/audio-analysis/2TyENfNmMNlYBmzJGEv65X,256392,4
0.555,0.777,9,-8.462,0,0.0423,0.015,0.161,0.102,0.97,105.664,audio_features,2BeopQzkRJVibaWajR7pAP,spotify:track:2BeopQzkRJVibaWajR7pAP,https://api.spotify.com/v1/tracks/2BeopQzkRJVibaWajR7pAP,https://api.spotify.com/v1/audio-analysis/2BeopQzkRJVibaWajR7pAP,130550,4
0.583,0.777,10,-6.991,0,0.185,0.109,0.000509,0.108,0.31,190.054,audio_features,1tm8rCTFIJbtDG9Ul6SDod,spotify:track:1tm8rCTFIJbtDG9Ul6SDod,https://api.spotify.com/v1/tracks/1tm8rCTFIJbtDG9Ul6SDod,https://api.spotify.com/v1/audio-analysis/1tm8rCTFIJbtDG9Ul6SDod,263306,4
0.538,0.777,6,-5.676,0,0.0271,0.0813,0.962,0.115,0.863,135.946,audio_features,26SVpOCI1c1hZe4WO3Eb3N,spotify:track:26SVpOCI1c1hZe4WO3Eb3N,https://api.spotify.com/v1/tracks/26SVpOCI1c1hZe4WO3Eb3N,https://api.spotify.com/v1/audio-analysis/26SVpOCI1c1hZe4WO3Eb3N,189074,4
0.456,0.777,9,-5.954,0,0.108,0.735,0,0.408,0.37,74.97,audio_features,21Kdr054xAoX7h75mPw8LI,spotify:track:21Kdr054xAoX7h75mPw8LI,https://api.spotify.com/v1/tracks/21Kdr054xAoX7h75mPw8LI,https://api.spotify.com/v1/audio-analysis/21Kdr054xAoX7h75mPw8LI,172135,4
0.583,0.777,10,-6.991,0,0.185,0.109,0.000509,0.108,0.31,190.054,audio_features,4bb94wZVF1cX66vQjNeJTX,spotify:track:4bb94wZVF1cX66vQjNeJTX,https://api.spotify.com/v1/tracks/4bb94wZVF1cX66vQjNeJTX,https://api.spotify.com/v1/audio-analysis/4bb94wZVF1cX66vQjNeJTX,263306,4
0.635,0.777,5,-4.791,0,0.0491,0.107,1.09E-05,0.365,0.542,107.983,audio_features,2Xz9rXzCuZp9q7FcxJuKmB,spotify:track:2Xz9rXzCuZp9q7FcxJuKmB,https://api.spotify.com/v1/tracks/2Xz9rXzCuZp9q7FcxJuKmB,https://api.spotify.com/v1/audio-analysis/2Xz9rXzCuZp9q7FcxJuKmB,265920,4
0.807,0.777,2,-7.382,1,0.047,0.76,0,0.0598,0.852,96.162,audio_features,0SepSC8TakU6yDQYeKXuSS,spotify:track:0SepSC8TakU6yDQYeKXuSS,https://api.spotify.com/v1/tracks/0SepSC8TakU6yDQYeKXuSS,https://api.spotify.com/v1/audio-analysis/0SepSC8TakU6yDQYeKXuSS,231933,4
0.634,0.777,4,-7.002,1,0.0301,0.226,0,0.11,0.646,97.025,audio_features,4VNMZWAVLraDCCnVdrYAn9,spotify:track:4VNMZWAVLraDCCnVdrYAn9,https://api.spotify.com/v1/tracks/4VNMZWAVLraDCCnVdrYAn9,https://api.spotify.com/v1/audio-analysis/4VNMZWAVLraDCCnVdrYAn9,223600,4
0.757,0.777,7,-5.747,1,0.0412,0.0103,2.38E-05,0.355,0.673,121.082,audio_features,1oAoMlyjD3wfgn60VbjgKf,spotify:track:1oAoMlyjD3wfgn60VbjgKf,https://api.spotify.com/v1/tracks/1oAoMlyjD3wfgn60VbjgKf,https://api.spotify.com/v1/audio-analysis/1oAoMlyjD3wfgn60VbjgKf,214413,4
0.769,0.777,1,-5.57,1,0.044,0.0307,6.50E-05,0.45,0.608,100.008,audio_features,3tZ1I2PmeZh25v7vH0GXtU,spotify:track:3tZ1I2PmeZh25v7vH0GXtU,https://api.spotify.com/v1/tracks/3tZ1I2PmeZh25v7vH0GXtU,https://api.spotify.com/v1/audio-analysis/3tZ1I2PmeZh25v7vH0GXtU,181773,4
0.714,0.777,1,-2.826,1,0.143,0.36,0,0.343,0.386,130.011,audio_features,5Vtwol2uOsTjl5XtiC2fql,spotify:track:5Vtwol2uOsTjl5XtiC2fql,https://api.spotify.com/v1/tracks/5Vtwol2uOsTjl5XtiC2fql,https://api.spotify.com/v1/audio-analysis/5Vtwol2uOsTjl5XtiC2fql,296867,4
0.464,0.902,11,-3.393,0,0.132,0.213,0,0.121,0.524,161.658,audio_features,09O9NEXJirmmEGPMWLWS2z,spotify:track:09O9NEXJirmmEGPMWLWS2z,https://api.spotify.com/v1/tracks/09O9NEXJirmmEGPMWLWS2z,https://api.spotify.com/v1/audio-analysis/09O9NEXJirmmEGPMWLWS2z,166240,4
0.605,0.902,10,-5.406,0,0.0511,0.0185,1.01E-06,0.0534,0.875,132.612,audio_features,1YaVmBh7EAeR54FIjuFcb5,spotify:track:1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/tracks/1YaVmBh7EAeR54FIjuFcb5,https://api.spotify.com/v1/audio-analysis/1YaVmBh7EAeR54FIjuFcb5,202587,4
0.658,0.902,11,-4.457,0,0.0533,0.52,0,0.43,0.916,159.997,audio_features,6VloZgTmaBIs5HEUyQzaAG,spotify:track:6VloZgTmaBIs5HEUyQzaAG,https://api.spotify.com/v1/tracks/6VloZgTmaBIs5HEUyQzaAG,https://api.spotify.com/v1/audio-analysis/6VloZgTmaBIs5HEUyQzaAG,138815,4
0.608,0.902,8,-4.925,0,0.0365,0.000603,0.893,0.22,0.536,128.017,audio_features,4pG2jslywBU2Q3925eFtAl,spotify:track:4pG2jslywBU2Q3925eFtAl,https://api.spotify.com/v1/tracks/4pG2jslywBU2Q3925eFtAl,https://api.spotify.com/v1/audio-analysis/4pG2jslywBU2Q3925eFtAl,325933,4
0.757,0.902,1,-9.663,1,0.0753,0.003,0.955,0.0789,0.728,152.082,audio_features,4LYC5PnPXSRD0Y4OJ7jrCl,spotify:track:4LYC5PnPXSRD0Y4OJ7jrCl,https://api.spotify.com/v1/tracks/4LYC5PnPXSRD0Y4OJ7jrCl,https://api.spotify.com/v1/audio-analysis/4LYC5PnPXSRD0Y4OJ7jrCl,60000,4
0.412,0.902,7,-5.562,1,0.0368,0.466,2.21E-05,0.111,0.588,99.072,audio_features,3Me4rNRtBkOAXf77w1tbMF,spotify:track:3Me4rNRtBkOAXf77w1tbMF,https://api.spotify.com/v1/tracks/3Me4rNRtBkOAXf77w1tbMF,https://api.spotify.com/v1/audio-analysis/3Me4rNRtBkOAXf77w1tbMF,134667,4
0.576,0.902,7,-5.39,1,0.335,0.0155,0,0.13,0.599,90.342,audio_features,4D9QrFJzWzn91Yyl9yFdpO,spotify:track:4D9QrFJzWzn91Yyl9yFdpO,https://api.spotify.com/v1/tracks/4D9QrFJzWzn91Yyl9yFdpO,https://api.spotify.com/v1/audio-analysis/4D9QrFJzWzn91Yyl9yFdpO,171926,4
0.495,0.902,7,-2.782,1,0.0431,7.94E-05,0,0.303,0.331,79.061,audio_features,0k21jG69EWCx4GOihyIc9W,spotify:track:0k21jG69EWCx4GOihyIc9W,https://api.spotify.com/v1/tracks/0k21jG69EWCx4GOihyIc9W,https://api.spotify.com/v1/audio-analysis/0k21jG69EWCx4GOihyIc9W,188248,4
0.473,0.902,7,-2.288,1,0.241,6.49E-05,0,0.35,0.655,76.489,audio_features,3L3IJAp60VshAFFDjdJ2FE,spotify:track:3L3IJAp60VshAFFDjdJ2FE,https://api.spotify.com/v1/tracks/3L3IJAp60VshAFFDjdJ2FE,https://api.spotify.com/v1/audio-analysis/3L3IJAp60VshAFFDjdJ2FE,214760,4
0.636,0.902,7,-5.904,1,0.23,0.0497,0,0.389,0.644,100.488,audio_features,0RX36x5ACDUIBOZYc6bgKV,spotify:track:0RX36x5ACDUIBOZYc6bgKV,https://api.spotify.com/v1/tracks/0RX36x5ACDUIBOZYc6bgKV,https://api.spotify.com/v1/audio-analysis/0RX36x5ACDUIBOZYc6bgKV,132500,3
0.496,0.902,2,-4.644,1,0.0405,0.152,6.81E-05,0.693,0.542,105.397,audio_features,6ELj5zKkDoh1yPjsS91LFZ,spotify:track:6ELj5zKkDoh1yPjsS91LFZ,https://api.spotify.com/v1/tracks/6ELj5zKkDoh1yPjsS91LFZ,https://api.spotify.com/v1/audio-analysis/6ELj5zKkDoh1yPjsS91LFZ,116600,4
0.786,0.902,8,-2.758,1,0.03,0.254,0.0238,0.219,0.885,124.962,audio_features,0HrXwZHUQ3ZXpQuBkGG5vh,spotify:track:0HrXwZHUQ3ZXpQuBkGG5vh,https://api.spotify.com/v1/tracks/0HrXwZHUQ3ZXpQuBkGG5vh,https://api.spotify.com/v1/audio-analysis/0HrXwZHUQ3ZXpQuBkGG5vh,126240,4
0.8,0.902,7,-13.297,1,0.0597,0.0151,0.734,0.0873,0.899,126.982,audio_features,6s7RnAfl6usfXyU8Rblenq,spotify:track:6s7RnAfl6usfXyU8Rblenq,https://api.spotify.com/v1/tracks/6s7RnAfl6usfXyU8Rblenq,https://api.spotify.com/v1/audio-analysis/6s7RnAfl6usfXyU8Rblenq,60472,4
0.652,0.902,1,-4.209,1,0.119,0.2,0,0.595,0.496,166.926,audio_features,3IMXLQk09YmvNb2tdT4aWk,spotify:track:3IMXLQk09YmvNb2tdT4aWk,https://api.spotify.com/v1/tracks/3IMXLQk09YmvNb2tdT4aWk,https://api.spotify.com/v1/audio-analysis/3IMXLQk09YmvNb2tdT4aWk,167253,4
0.305,0.0499,1,-23.547,0,0.0395,0.931,0.898,0.119,0.177,66.749,audio_features,56tyg85fTxtxyhnyvdMthc,spotify:track:56tyg85fTxtxyhnyvdMthc,https://api.spotify.com/v1/tracks/56tyg85fTxtxyhnyvdMthc,https://api.spotify.com/v1/audio-analysis/56tyg85fTxtxyhnyvdMthc,218392,3
0.413,0.0499,3,-21.967,1,0.0357,0.969,0.0194,0.113,0.127,115.195,audio_features,1KwErsEMblbmpn3k8u8ASW,spotify:track:1KwErsEMblbmpn3k8u8ASW,https://api.spotify.com/v1/tracks/1KwErsEMblbmpn3k8u8ASW,https://api.spotify.com/v1/audio-analysis/1KwErsEMblbmpn3k8u8ASW,224706,4
0.64,0.0998,10,-23.37,1,0.0404,0.59,0.0491,0.122,0.051,113.961,audio_features,33iUln4WYQqbIHHkemaz2O,spotify:track:33iUln4WYQqbIHHkemaz2O,https://api.spotify.com/v1/tracks/33iUln4WYQqbIHHkemaz2O,https://api.spotify.com/v1/audio-analysis/33iUln4WYQqbIHHkemaz2O,329474,4
0.92,0.0937,7,-11.08,1,0.114,0.842,0.338,0.29,0.89,138.933,audio_features,0YdEaxddpQvZeBLvXkN53u,spotify:track:0YdEaxddpQvZeBLvXkN53u,https://api.spotify.com/v1/tracks/0YdEaxddpQvZeBLvXkN53u,https://api.spotify.com/v1/audio-analysis/0YdEaxddpQvZeBLvXkN53u,90256,4
0.553,0.007,4,-28.182,0,0.0516,0.992,0.969,0.1,0.139,94.914,audio_features,46qs1bc3WOPEuFESHQD7s8,spotify:track:46qs1bc3WOPEuFESHQD7s8,https://api.spotify.com/v1/tracks/46qs1bc3WOPEuFESHQD7s8,https://api.spotify.com/v1/audio-analysis/46qs1bc3WOPEuFESHQD7s8,145420,4
0.159,0.028,2,-24.912,0,0.0411,0.967,0.93,0.11,0.16,84.537,audio_features,6FfmhLERA6soUPBpuRjNHe,spotify:track:6FfmhLERA6soUPBpuRjNHe,https://api.spotify.com/v1/tracks/6FfmhLERA6soUPBpuRjNHe,https://api.spotify.com/v1/audio-analysis/6FfmhLERA6soUPBpuRjNHe,76000,4
0.284,0.028,10,-25.129,0,0.043,0.979,0.0347,0.105,0.0389,68.386,audio_features,1IZdab9hZD3coLTEz7mfAF,spotify:track:1IZdab9hZD3coLTEz7mfAF,https://api.spotify.com/v1/tracks/1IZdab9hZD3coLTEz7mfAF,https://api.spotify.com/v1/audio-analysis/1IZdab9hZD3coLTEz7mfAF,246000,4
0.264,0.028,5,-25.8,1,0.0503,0.973,0.967,0.112,0.181,132.568,audio_features,6gXj9jYOI4ykeA9ZHIqkjc,spotify:track:6gXj9jYOI4ykeA9ZHIqkjc,https://api.spotify.com/v1/tracks/6gXj9jYOI4ykeA9ZHIqkjc,https://api.spotify.com/v1/audio-analysis/6gXj9jYOI4ykeA9ZHIqkjc,736173,4
0.688,0.056,10,-25.462,1,0.04,0.99,0.959,0.101,0.318,129.967,audio_features,7gbMlddns5901Vy5zF67aK,spotify:track:7gbMlddns5901Vy5zF67aK,https://api.spotify.com/v1/tracks/7gbMlddns5901Vy5zF67aK,https://api.spotify.com/v1/audio-analysis/7gbMlddns5901Vy5zF67aK,252061,4
0.401,0.112,0,-23.187,1,0.0426,0.965,0.136,0.0572,0.171,120.595,audio_features,0meSKizoqrfvs9Ert1bNGE,spotify:track:0meSKizoqrfvs9Ert1bNGE,https://api.spotify.com/v1/tracks/0meSKizoqrfvs9Ert1bNGE,https://api.spotify.com/v1/audio-analysis/0meSKizoqrfvs9Ert1bNGE,1505707,4
0.683,0.112,0,-13.461,1,0.0338,0.985,0.00552,0.09,0.337,81.355,audio_features,4I3FyrIM4E9I2MYm533VmJ,spotify:track:4I3FyrIM4E9I2MYm533VmJ,https://api.spotify.com/v1/tracks/4I3FyrIM4E9I2MYm533VmJ,https://api.spotify.com/v1/audio-analysis/4I3FyrIM4E9I2MYm533VmJ,190280,4
0.401,0.112,0,-23.187,1,0.0426,0.965,0.138,0.0572,0.172,120.597,audio_features,3ZLxgbuwfyfrerL7zzXQvC,spotify:track:3ZLxgbuwfyfrerL7zzXQvC,https://api.spotify.com/v1/tracks/3ZLxgbuwfyfrerL7zzXQvC,https://api.spotify.com/v1/audio-analysis/3ZLxgbuwfyfrerL7zzXQvC,1505707,4
0.401,0.112,0,-23.187,1,0.0426,0.965,0.136,0.0572,0.171,120.595,audio_features,3xhVhpwpdCyZH2SEBK2adU,spotify:track:3xhVhpwpdCyZH2SEBK2adU,https://api.spotify.com/v1/tracks/3xhVhpwpdCyZH2SEBK2adU,https://api.spotify.com/v1/audio-analysis/3xhVhpwpdCyZH2SEBK2adU,1505707,4
0.704,0.224,5,-16.281,0,0.945,0.662,0,0.331,0.246,89.912,audio_features,56OZLnw6OrT66IKZUzIl5b,spotify:track:56OZLnw6OrT66IKZUzIl5b,https://api.spotify.com/v1/tracks/56OZLnw6OrT66IKZUzIl5b,https://api.spotify.com/v1/audio-analysis/56OZLnw6OrT66IKZUzIl5b,194771,4
0.709,0.224,11,-16.519,0,0.0503,0.977,0.924,0.13,0.212,147.991,audio_features,1TgE5xfPOZhPTaRSezkRmx,spotify:track:1TgE5xfPOZhPTaRSezkRmx,https://api.spotify.com/v1/tracks/1TgE5xfPOZhPTaRSezkRmx,https://api.spotify.com/v1/audio-analysis/1TgE5xfPOZhPTaRSezkRmx,212988,4
0.689,0.224,7,-15.264,0,0.949,0.522,0,0.179,0.45,99.034,audio_features,2xuTQRLKOfcvssikzxNakD,spotify:track:2xuTQRLKOfcvssikzxNakD,https://api.spotify.com/v1/tracks/2xuTQRLKOfcvssikzxNakD,https://api.spotify.com/v1/audio-analysis/2xuTQRLKOfcvssikzxNakD,253200,5
0.589,0.224,7,-17.751,0,0.0441,0.968,0.951,0.0898,0.16,154.067,audio_features,5X0JEMTNYeWik0ae3hYCbI,spotify:track:5X0JEMTNYeWik0ae3hYCbI,https://api.spotify.com/v1/tracks/5X0JEMTNYeWik0ae3hYCbI,https://api.spotify.com/v1/audio-analysis/5X0JEMTNYeWik0ae3hYCbI,186947,4
0.731,0.224,1,-12.798,0,0.044,0.911,0.769,0.11,0.172,137.741,audio_features,5GKr0Tj2mahKznRFCS6WG6,spotify:track:5GKr0Tj2mahKznRFCS6WG6,https://api.spotify.com/v1/tracks/5GKr0Tj2mahKznRFCS6WG6,https://api.spotify.com/v1/audio-analysis/5GKr0Tj2mahKznRFCS6WG6,258475,4
0.589,0.224,7,-17.751,0,0.0441,0.968,0.951,0.0898,0.16,154.067,audio_features,4i8ITgamqfig1Ey5D2J73D,spotify:track:4i8ITgamqfig1Ey5D2J73D,https://api.spotify.com/v1/tracks/4i8ITgamqfig1Ey5D2J73D,https://api.spotify.com/v1/audio-analysis/4i8ITgamqfig1Ey5D2J73D,186947,4
0.589,0.224,7,-17.751,0,0.0441,0.968,0.951,0.0898,0.16,154.067,audio_features,5gCuU8BeZjNSfjZ2UFbmVv,spotify:track:5gCuU8BeZjNSfjZ2UFbmVv,https://api.spotify.com/v1/tracks/5gCuU8BeZjNSfjZ2UFbmVv,https://api.spotify.com/v1/audio-analysis/5gCuU8BeZjNSfjZ2UFbmVv,186947,4
0.59,0.224,7,-17.751,0,0.0442,0.968,0.951,0.0898,0.16,154.048,audio_features,6KqQ6w3o0jJorZQksjlkzy,spotify:track:6KqQ6w3o0jJorZQksjlkzy,https://api.spotify.com/v1/tracks/6KqQ6w3o0jJorZQksjlkzy,https://api.spotify.com/v1/audio-analysis/6KqQ6w3o0jJorZQksjlkzy,186947,4
0.426,0.224,2,-15.106,0,0.056,0.988,0.928,0.111,0.171,135.055,audio_features,79auEM5croDWvafl0c9WfI,spotify:track:79auEM5croDWvafl0c9WfI,https://api.spotify.com/v1/tracks/79auEM5croDWvafl0c9WfI,https://api.spotify.com/v1/audio-analysis/79auEM5croDWvafl0c9WfI,207779,3
0.59,0.224,7,-17.751,0,0.0442,0.968,0.951,0.0898,0.16,154.048,audio_features,28CL9iiinesPRekffRk64R,spotify:track:28CL9iiinesPRekffRk64R,https://api.spotify.com/v1/tracks/28CL9iiinesPRekffRk64R,https://api.spotify.com/v1/audio-analysis/28CL9iiinesPRekffRk64R,186947,4
0.389,0.224,5,-17.149,0,0.0833,0.973,0.0034,0.136,0.413,137.663,audio_features,2f7a1yQLwmajmHSe77JZq0,spotify:track:2f7a1yQLwmajmHSe77JZq0,https://api.spotify.com/v1/tracks/2f7a1yQLwmajmHSe77JZq0,https://api.spotify.com/v1/audio-analysis/2f7a1yQLwmajmHSe77JZq0,109041,3
0.703,0.224,10,-16.037,0,0.936,0.725,0,0.116,0.525,135.769,audio_features,3JkyIYUPGHeC1K5ePGvlXy,spotify:track:3JkyIYUPGHeC1K5ePGvlXy,https://api.spotify.com/v1/tracks/3JkyIYUPGHeC1K5ePGvlXy,https://api.spotify.com/v1/audio-analysis/3JkyIYUPGHeC1K5ePGvlXy,192831,4
0.637,0.224,7,-13.204,0,0.954,0.477,0,0.381,0.287,169.879,audio_features,4dD69cGND65zalsc7beOOo,spotify:track:4dD69cGND65zalsc7beOOo,https://api.spotify.com/v1/tracks/4dD69cGND65zalsc7beOOo,https://api.spotify.com/v1/audio-analysis/4dD69cGND65zalsc7beOOo,191600,5
0.615,0.224,4,-18.844,1,0.0519,0.976,0.914,0.113,0.101,118.017,audio_features,4JHLwUmWgsQhYBJpupzSrX,spotify:track:4JHLwUmWgsQhYBJpupzSrX,https://api.spotify.com/v1/tracks/4JHLwUmWgsQhYBJpupzSrX,https://api.spotify.com/v1/audio-analysis/4JHLwUmWgsQhYBJpupzSrX,221804,4
0.708,0.224,8,-14.541,1,0.95,0.682,0,0.101,0.357,86.483,audio_features,148ibnTB4wh9kS7QThhlAS,spotify:track:148ibnTB4wh9kS7QThhlAS,https://api.spotify.com/v1/tracks/148ibnTB4wh9kS7QThhlAS,https://api.spotify.com/v1/audio-analysis/148ibnTB4wh9kS7QThhlAS,198500,4
0.319,0.224,9,-14.02,1,0.037,0.81,0.837,0.169,0.195,129.822,audio_features,4dqyRKRAiV7CikUsS3KQjQ,spotify:track:4dqyRKRAiV7CikUsS3KQjQ,https://api.spotify.com/v1/tracks/4dqyRKRAiV7CikUsS3KQjQ,https://api.spotify.com/v1/audio-analysis/4dqyRKRAiV7CikUsS3KQjQ,212969,4
0.483,0.224,4,-14.56,1,0.0733,0.842,0.00044,0.118,0.288,87.298,audio_features,3s6yFgLakBXNLw7kyQ3YzO,spotify:track:3s6yFgLakBXNLw7kyQ3YzO,https://api.spotify.com/v1/tracks/3s6yFgLakBXNLw7kyQ3YzO,https://api.spotify.com/v1/audio-analysis/3s6yFgLakBXNLw7kyQ3YzO,181000,3
0.54,0.224,3,-17.865,1,0.0442,0.0194,0.891,0.167,0.373,83.031,audio_features,0up447XcRfZAlCizS4JHp1,spotify:track:0up447XcRfZAlCizS4JHp1,https://api.spotify.com/v1/tracks/0up447XcRfZAlCizS4JHp1,https://api.spotify.com/v1/audio-analysis/0up447XcRfZAlCizS4JHp1,242616,4
0.725,0.224,6,-14.715,1,0.943,0.713,0,0.134,0.284,123.925,audio_features,7ajqUkCYeT2SRRsNgfiFK7,spotify:track:7ajqUkCYeT2SRRsNgfiFK7,https://api.spotify.com/v1/tracks/7ajqUkCYeT2SRRsNgfiFK7,https://api.spotify.com/v1/audio-analysis/7ajqUkCYeT2SRRsNgfiFK7,185456,4
0.417,0.224,2,-14.533,1,0.0506,0.391,0,0.112,0.0524,99.433,audio_features,2OOJXe1cuZgxaY75tVqIHm,spotify:track:2OOJXe1cuZgxaY75tVqIHm,https://api.spotify.com/v1/tracks/2OOJXe1cuZgxaY75tVqIHm,https://api.spotify.com/v1/audio-analysis/2OOJXe1cuZgxaY75tVqIHm,233947,4
0.463,0.224,10,-11.015,1,0.028,0.7,0.857,0.0977,0.0396,151.821,audio_features,1njwTTN3uzE0rQtC5zP1z4,spotify:track:1njwTTN3uzE0rQtC5zP1z4,https://api.spotify.com/v1/tracks/1njwTTN3uzE0rQtC5zP1z4,https://api.spotify.com/v1/audio-analysis/1njwTTN3uzE0rQtC5zP1z4,238213,4
0.637,0.323,6,-14.024,0,0.047,0.968,0.92,0.131,0.297,100.017,audio_features,5q4r49Mqg2IYlmxvywG4xp,spotify:track:5q4r49Mqg2IYlmxvywG4xp,https://api.spotify.com/v1/tracks/5q4r49Mqg2IYlmxvywG4xp,https://api.spotify.com/v1/audio-analysis/5q4r49Mqg2IYlmxvywG4xp,180911,4
